status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1493132174233853_1730775690469499,"NO. 173 KA SATAN OTEMI (When upon life's billows) 
Doh is D Major

1. Ka Satan otemi, kodwaro loyi, 
Ka chunyi oani e masicheni 
Par Yesu Jawarni ndalo mokonyi, 
En nosiri koro, pod oheroi.

Kwan gweth magi, hul achiel achiel, 
Kwan gweth magi, ne tich mar Nyasaye; 
Kwan gweth magi, hul achiel achiel 
Kendo iniwuor gi ma Ruoth notimo.

2. Koso in Jakristo man gi chuny mapek, 
Ting'o msalabani bedo matek? 
Par Yesu Jawarni, chuny mapek noa, 
Iniyud mor koro, kaa e piny ka.

3. Kineno jo moko man gi pith mag piny, 
Mwandugi nokadhi ndalo giko piny; 
Par Yesu Jawarni, Ruoth polo malo. 
Gen moloyo Kristo gi pok masiko.

4. Kendo e lwenje mond' ibed ng'at mager, 
Wach mar miriambo lo gi wach maber; 
Yesu ma Jawarni gi malaika 
Ginimor moloyo e polo kucha.
.
An earlier version of the chorus:
Kwan gweth magi, hul achiel achiel, 
Kwan gweth magi, ne tich mar Nyasaye; 
Kwan gweth magi, hul achiel achiel 
Yesu osekonyi kik wiyi owil.

Not in Nyimbo Za Kristo

ZILIZO BARAKA

1. Ukirushwa rushwa na dunia hii
Utakapokufa moyo kwa kudhii
Zilizo baraka zihesabu tu
Nawe utaona ni ajabu kuu

Zilizo baraka zihesabu tu
Mungu aliyofanya ndiyo makuu
Zilizo baraka zihesabu tu
Nawe utaona ni ajabu kuu

2. Je, unalemewa na mzigo huu
Msalaba wako ni uzito tu?
Hesabu baraka moja moja we
Nawe utaimba usikulemee

3. Kwamba huna mali sifanye tamaa
Yesu ndiyo mali yako ya kufaa
Hesabu baraka za chini na juu
Hazinunuliki kwa thamani kuu

4. Yatuumizayo tuyasahau
Na baraka zetu tusizidharau
Hesabu baraka zisipotee
Hesabu baraka hata uzoee

5. Haya basi ndugu twende mbele tu
Na tusife moyo Mungu ni mkuu
Hesabu baraka nawe mngojee
Hata mwisho atakuwa na wewe

.
COUNT YOUR BLESSINGS (When Upon Life's Billows)

1. When upon life's billows you are tempest tossed, 
When you are discouraged, thinking all is lost, 
Count your many blessings name them one by one, 
And it will surprise you what the Lord hath done.

Count your blessings, name them one by one; 
Count your blessings, see what God hath done; 
Count your blessings, name them one by one, 
And it will surprise you what the Lord hath done.

2. Are you ever burdened with a load of care? 
Does the cross seem heavy you are called to bear? 
Count your many blessings, every doubt will fly, 
And you will be singing as the days go by.

3. When you look at others with their lands and gold, 
Think that Christ has promised you His wealth untold. 
Count your many blessings, money cannot buy 
Your reward in heaven, nor your Lord on high.

4. So amid the conflict, whether great or small, 
Do not be discouraged, God is over all; 
Count your many blessings, angels will attend, 
Help and comfort give you to your journey's end",,status,,https://www.facebook.com/1493132174233853/posts/1730775690469499/,2016-03-22 00:22:31,77,8,29,74,3,0,0,0,0
1493132174233853_1729495210597547,"NO. 76 CHWOYO NDALO DUTO                                                     (Sowing In the Morning) Doh is B Flat

1. Chwoyo ndalo duto, chwoyo koth Injili,
Chwoyo wach adiera nyaka chieng' watho.
Keyo biro chopo, piny ochiek gilala,
Wanamor ahinya, wanamor maber.

Keyo biro wuok, keyo biro wuok;
Wanamor gilala keyo biro wuok.

2. Chwoyo pinje duto, kata tek ahinya,
Yesu e mochiko mond' wadhi kode;
Wan gi kinde tinde, kik wanindi koro,
Mondo wadhiuru, chwoyo wach maber.

3. Kata en Satani, en mawuondo nono,
En mamayo chutho jo modagi wach;
To wachwo gi kinda, wanatim sinani,
Keyo biro chopo, wanamor maber.

NO. 55 NYIMBO ZA KRISTO Twapanda Mapema

1. Twapanda mapema, na mchana kutwa Mbegu za fadhili hata jioni, Twangojea sasa siku za kuvuna; Tutashangilia wenye mavuno.

Wenye mavuno, wenye mavuno, Tutashangilia wenye mavuno. Wenye mavuno, wenye mavuno, Tutashangilia Wenye mavuno.

2. Twapanda mwangani na kwenye kivuli; Tusishindwe na baridi na pepo; Punde itakwisha kazi yetu hapa: Tutashangilia wenye mavuno.

3. Twapanda kwa Bwana mbegu kila siku, Tujapoona taabu na huzuni; Tuishapo shinda atatupokea: Tutashangilia wenye mavuno.

NO. 369 SDA HYMNAL Bringing In The Sheaves

1. Sowing in the morning, sowing seeds of kindness,
Sowing in the noontide and the dewy eve,
Waiting for the harvest and the time of reaping -
We shall come rejoicing, bringing in the sheaves.

Bringing in the sheaves, bringing in the sheaves,
We shall come rejoicing, bringing in the sheaves.
Bringing in the sheaves, bringing in the sheaves,
We shall come rejoicing, bringing in the sheaves.

2. Sowing in the sunshine, sowing in the shadows,
Fearing neither clouds nor winter's chilling breeze;
By and by the harvest and the labor ended -
We shall come rejoicing, bringing in the sheaves.

3. Going forth with weeping, sowing for the Master,
Tho the loss sustained our spirit often grieves;
When our weeping's over He will bid us welcome -
We shall come rejoicing, bringing in the sheaves

Twitter: @wendenyasaye",,status,,https://www.facebook.com/1493132174233853/posts/1729495210597547/,2016-03-20 18:49:00,120,6,39,119,1,0,0,0,0
1493132174233853_1728524230694645,"NO.13 PAKI NYASAYE MOGWEDHOWA                                       (Praise God from whom) Doh is G

Paki Nyasaye mogwedhowa , 
Ji duto pake e piny ka; 
Paki Yesu, Malaika, 
Paki Jakony, Muya Maler, 
Amin. 
.
.
NO.12 NYIMBO ZA KRISTO Msifu Mungu

Msifu Mungu wa neema, 
Enyi viumbe po pote; 
Wa juu pia sifuni Baba, 
Mwana naye Roho! 
Amin
.
.
NO.695 SDA HYMNAL Praise God from whom all blessings

Praise God, from Whom all blessings flow; 
Praise Him, all creatures here below; 
Praise Him above, ye heavenly host; 
Praise Father, Son, and Holy Ghost. 
Amen",,status,,https://www.facebook.com/1493132174233853/posts/1728524230694645/,2016-03-19 01:21:00,85,3,27,82,3,0,0,0,0
1493132174233853_1728524007361334,"NO.309 YIENGRI KUOM RUOTH YESU 
(Lean on His arms) Doh is G

1. Yiengri mana kuom Ruodhwa Yesu,
En nokonyi ka, nokonyi ka;
Ka in gi geno kuome chutho, chunyi nobed gi mor

Yiengri kuome, igen herane,
Yiengri kuome, iyie ng'uonone,
Yiengri kuome, igen polo malo,
Yiengri kuom Ruoth Yesu.

Yiengri, yiengri kuome igen herane,
Yiengri, yiengri kuome iyie ng'uonone,
Yiengri, yiengri kuome igen polo malo,
Yiengri kuom Ruoth Yesu.

2. Yiengri mana kuom Ruodhwa Yesu,
Enomeny yori, nomeny yori;
Luwe gi mor ka oteloni,
Dwonde mond' iwinji.

3. Yiengri mana kuom Ruodhwa Yesu,
Kikelo chandruokni, chandruok duto,
Mago mapek machando chunyi,
Ketgi ni Ruoth Yesu.

4. Yiengri mana kuom Ruodhwa Yesu;
We duto kuome, duto kuome,
Chuny ma en go opong' kod ng'uono;
Wang'e en mar hera.

Note: Song not in the SDA Hymnal. Was translated into Luo from Christ in Song

LEAN ON HIS ARMS

1. Just lean upon the arms of Jesus,
He'll help you along, help you along,
If you will trust His love unfailing,
He'll fill your heart with song.

Lean on His arms, trusting in His love;
Lean on His arms, all His mercies prove;
Lean on His arms, looking home above,
Just lean on the Savior's arms!

2. Just lean upon the arms of Jesus.
He'll brighten the way, brighten the way,
Just follow gladly where He leadeth,
His gentle voice obey.

3.Just lean upon the arms of Jesus,
O bring ev'ry care, bring ev'ry care!
The burden that has seemed so heavy,
Take to the Lord in prayer.

4. Just lean upon the arms of Jesus,
Then leave all to Him, leave all to Him;
His heart is full of love and mercy,
His eyes are never dim.",,status,,https://www.facebook.com/1493132174233853/posts/1728524007361334/,2016-03-17 19:19:00,98,10,37,98,0,0,0,0,0
1493132174233853_1728523184028083,"NO. 307 BEDO GI YESU E DALA MANO MOR MADUONG (Happy, Happy Home) Doh is F

1. Bedo gi Yesu e dala, mano mor maduong';
Mano mor maduong' mano mor maduong'
Bedo gi Yesu e dala mano mor maduong'
Mano mor maduong'.

2. Ka Yesu ni e chuny wuoro, ot bedo mokuwe,
Ot bedo mokuwe, Ot bedo mokuwe
Ka Yesu ni e chuny wuoro, ot bedo mokuwe
Ot bedo mokuwe.

3. Ka Yesu ni e chuny miyo, ot bedo mokuwe,
Ot bedo mokuwe, ot bedo mokuwe,
Ka Yesu ni e chuny miyo, ot bedo mokuwe,
Ot bedo mokuwe.

4. Yesu e chuny nyithindo, ot bedo mokuwe
Ot bedo mokuwe, ot bedo mokuwe,
Yesu e chuny yithindo, ot bedo mokuwe
Ot bedo mokuwe.

NO. 204 NYIMBO ZA KRISTO Kuwa na Yesu Nyumbani

1. Kuwa na Yesu nyumbani, Furaha nyingi,
Furaha nyingi, furaha nyingi.
Kuwa na Yesu nyumbani,
Furaha nyingi, Furaha nyingi.

2. Yesu ndani ya Baba,
Nyumba salama, nyumba salama, nyumba salama;
Yesu ndani ya Baba,
Nyumba salama, nyumba salama

3. Yesu ndani ya mama............................

4. Yesu ndani ya watoto................................

Note: Could not find the song in SDA Hymnal

WITH JESUS IN THE FAMILY/ HAPPY HAPPY HOME

1. With Jesus in the family, happy, happy home.
Happy, happy home. Happy, happy home.
With Jesus in the family, happy, happy home.
Happy, happy home.

2. With Daddy in the family..

3. With Mommy in the family...

4. With Jesus in the little ones......",,status,,https://www.facebook.com/1493132174233853/posts/1728523184028083/,2016-03-16 16:03:29,75,5,32,75,0,0,0,0,0
1493132174233853_1727857187428016,,Wende Nyasaye,photo,https://www.facebook.com/WendeNyasaye/photos/a.1493274070886330.1073741826.1493132174233853/1727857187428016/?type=3,https://www.facebook.com/1493132174233853/posts/1727857247428010/,2016-03-15 04:24:54,58,6,3,58,0,0,0,0,0
1493132174233853_1727819934098408,,'s cover photo,photo,https://www.facebook.com/WendeNyasaye/photos/a.1493290400884697.1073741827.1493132174233853/1727819934098408/?type=3,https://www.facebook.com/1493132174233853/posts/1727829514097450/,2016-03-15 02:30:49,135,4,0,131,4,0,0,0,0
1493132174233853_1727647090782359,"NO. 131 NYASAYE, GOKINY MOND' IWINJA 
(Lord, in the morning) Doh is E

1. Nyasaye, gokiny mond' iwinja Ka dwonda pakoi; 
In e malamoi koro Kating'oni wang'a.

2. Ageno Kristo ma Jawar, Masayo ni joge; 
Onyiso Wuoro e polo, Yuakwa gi wendewa.

3. Muche mondo taya pile E yorene maler; 
Onyisa tich moneg' atim, Atim gi chuny maler.

4. Jo moheri kendo luori, Nichopi dwarogi; 
Nyasaye maduong' oritogi, Gineno ng'wonone. 
. 
.
NO. 89 NYIMBO ZA KRISTO Asubuhi

1. Bwana asubuhi kucha nitakuinua 
Sauti yangu kuomba, nipate Baraka.

2. Nakuomba roho yako, niongezwe nayo; 
Nifanye yanipasayo, na mapenzi yako.

3. Wanaokutegemea, U mlinzi wao; 
Matumaini wanayo, utayatimiza.

4. Na kwa wingi wa fadhili, Nyumbani mwako juu 
Nitaingia kwa wimbo, pale kusujudu. 
. 
.
NO. 39 SDA HYMNAL Lord, in the morning

1. Lord, in the morning Thou shalt hear 
My voice ascending high; 
To Thee will I direct my prayer, 
To Thee lift up mine eye-

2. Up to the hills where Christ is gone 
To plead for all His saints, 
Presenting at His Father's throne 
Our songs and our complaints.

3. O may Thy Spirit guide my feet 
In ways of righteousness; 
Make every path of duty straight 
And plain before my face.

4. The men that love and fear Thy name 
Shall see their hopes fulfilled; 
The mighty God will compass them 
With favor as a shield.

- Isaac Watts",,status,,https://www.facebook.com/1493132174233853/posts/1727647090782359/,2016-03-14 19:18:00,64,1,24,64,0,0,0,0,0
1493132174233853_1727054924174909,"NO. 235 WUOTH POD ODONG' MAROM NADE? 
(How Far from Home?) Doh is E Flat Major

1. Wuoth pod odong' marom nade? Jarit odwoko wach kama: 'Otieno chiegini rumo, Piny biro mana ru.' 
Kik koro ibed gi kuyo, Iteg wang'i ku midhiye, 
Nyak' idonje pinyruodh Nyasaye, Kar ler ma nyaka chieng'.

2. Napenjo kendo jakedo; Nomiya wach mahoyo chuny; 
'Kedi matek, ibed jachir, Ndalo odong' matin.' 
Kik koro ibed gi kuyo, Tim kinda nyaka tich rumo; 
Wabiro yudo pok maber Kwaseyudo locho

3. Napenjo kendo kak' obet; Piny ngima nodwoka kama: 
'Wuoth me pinyni dwaro rumo, Waki ma nyaka chieng' 
' Kik koro wabed gi kuyo, Ranyisi ng'eny mayangonwa 
Ni chwech duto rito winjo Dwond Ruodhwa kobiro.

4. Ok bor koro nyaka thurwa! Wachni hoyo chunywa e yo; 
Ogolo kuyo gi pi wang', Omiyo chunywa kuwe. 
Kik koro wabed gi kuyo, Podi matin to wanarom 
E kar mor chutho mochwere, E dala mar Wuonwa . 
. 
.
NO. 58 NYIMBO ZA KRISTO U Mwendo Gani Nyumbani?

1. U mwendo gani nyumbani? Mlinzi akanijibu,
""Usiku sasa waisha, macheo karibu. ""
Usihuzunike tena, bali ulemee mwendo 
Hata ushike ufalme kule mwangani juu.

2. Na tena niliuliza, nchi yote ikajibu: 
""Sasa mwendo watimika, milele karibu. ""
Usihuzunike tena, ishara kuu zasonga
Na viumbe vyangojea sauti ya Bwana.

3. Nikamwuliza shujaa, ndivyo kanitia moyo: 
""Shikilia mapigano, kitambo yaisha. ""
Usihuzunike tena, kazi ifanywe kwa moyo; 
Tumeahidiwa tunu tuishapo shinda.

4. Siyo mbali na nyumbani! Fikara tamu njiani, 
Latupoza roho, nalo lafuta machozi. 
Usihuzunike tena, kitambo tutakutana
Wenye furaha kamili nyumbani mwa Baba. 
. 
. 
NO. 439 SDA HYMNAL How Far From Home?

1. How far from home? I asked, as on 
I bent my steps—the watchman spake: 
""The long, dark night is almost gone, 
The morning soon will break. 
Then weep no more, but speed thy flight, 
With Hope's bright star thy guiding ray, 
Till thou shalt reach the realms of light, 
In everlasting day.""

2. I asked the warrior on the field; 
This was his soul-inspiring song: 
""With courage bold, the sword I'll wield, 
The battle is not long. 
Then weep no more, but well endure 
The conflict, till thy work is done; 
For this we know, the prize is sure, 
When victory is won.""

3. I asked again; earth, sea, and sun 
Seemed, with one voice, to make reply: 
""Time's wasting sands are nearly run, 
Eternity is nigh. Then weep no more—
with warning tones, 
Portentous sights are thick'ning round, 
The whole creation, waiting, groans, 
To hear the trumpet sound.""

4. Not far from home! O blessed thought! 
The trav'ler's lonely heart to cheer; 
Which oft a healing balm has brought, 
And dried the mourner's tear. 
Then weep no more, since we shall meet 
Where weary footsteps never roam— 
Our trials past, our joys complete, 
Safe in our Father's home.

- Annie R Smith

Twitter: @wendenyasaye",,status,,https://www.facebook.com/1493132174233853/posts/1727054924174909/,2016-03-13 01:30:16,164,21,54,163,1,0,0,0,0
1493132174233853_1726134367600298,"NO. 200 SAA MAR LEMO MOGWEDHI                                                ('Tis the blessed hour of prayer) Doh is D Flat

1. Saa mar lemo mogwedhi, ka chunywa kulore 
E nyim Yesu Jawarwa bende Osiepwa; 
Kwachopo ire kuom yie, ka wageno ritne, 
Wanayud yueyo kanyo; Wanayud kuwe mar chuny.

Saa maber mar gweth, Saano mar lemo; 
Wanayud yueyo kanyo, Kik yudwa kwaonge.

2. Saa mar lemo mogwedhi, ma Jawar sudonwa; 
Chunye ng'won, bende oyie winjo nyithinde; 
Parruok machando chunywa, waweuru kuome; 
Wanayud yueyo kanyo; Wanayud kuwe mar chuny.

3. Saa mar lemo mogwedhi, kwasudo nyim Jawar; 
Jo ma temruok oloyo noyud kuwe mar chuny; 
En gi chuny makecho ngang', wanyise masichwa; 
Wanayud yueyo kanyo; Wanayud kuwe mar chuny.

4. Kar saa nogo mar lemo, wagene kendo yie 
Kaka gweth ma wakwayo wayudo adier; 
Kwageno Ruodhwa adier, wanawe parruok te; 
Wanayud yueyo kanyo; wanayud kuwe mar chuny.
.
.
NO. 137 NYIMBO ZA KRISTO Saa heri ya sala

1. Saa heri ya sala, tunapojidhili;
Kama tukija kwake Yesu rafiki;
Tukiwa na imani, kwamba yu mlinzi,
Waliochoka sana watapata raha.

Saa ya sala, iliyo heri;
Waliochoka sana, watapata raha.

2. Saa heri ya sala, ajapo Mwokozi,
Ili awasikie watoto wake;
Hutwambia tuweke, miguuni pake;
Mizigo yetu yote, tutapata raha.

3. Saa heri ya sala, wawezapo kuja
Kwa Bwana Yesu wanaojaribiwa;
Moyo wake mpole, atawarehemu;
Waliochoka sana, watapata raha.

4. Saa heri ya sala, tutakapopewa
Mibaraka ya roho, tukimwamini;
Kwa kuamini kweli, hatutaogopa;
Waliochoka sana, watapata raha.
.
.
N0.501- SDA Hymnal: 'Tis the blessed hour of Prayer

1. 'Tis the blessed hour of prayer, when our hearts lowly bend, 
And we gather to Jesus, our Savior and Friend; 
If we come to Him in faith, His protection to share, 
What a balm for the weary! O how sweet to be there!

Blessed hour of prayer, Blessed hour of prayer, 
What a balm for the weary! O how sweet to be there!

2. 'Tis the blessed hour of prayer, when the Savior draws near, 
With a tender compassion His children to hear; 
When He tells us we may cast at His feet every care, 
What a balm for the weary! O how sweet to be there!

3. 'Tis the blessed hour of prayer, when the tempted and tried 
To the Savior who loves them their sorrows confide; 
With a sympathizing heart He removes every care; 
What a balm for the weary! O how sweet to be there!

4. 'Tis the blessed hour of prayer, trusting Him we believe, 
That the blessings we're needing we'll surely receive; 
In the fullness of this trust we shall lose every care; 
What a balm for the weary! O how sweet to be there!

Twitter: @wendenyasaye",,status,,https://www.facebook.com/1493132174233853/posts/1726134367600298/,2016-03-11 18:33:01,53,2,19,53,0,0,0,0,0
1493132174233853_1726133820933686,"NO. 243 DONG IIKRI ROMO NI RUOTH?                                            (Are you ready?)

1. Dong iikri romo ni Ruoth kobiro, kobiro? 
Dong iikri room ni Ruoth kobiro, kobiro? 
Ochiegni biro! Ochiegni biro! 
Ikri mar romo ni Ruoth kobiro.

Ruoth chiegni biro; obiro, obiro!
Ruoth chiegni biro; obiro, obiro! 
Nobi mapiyo! Nobi mapiyo! 
Ikri mar romo ni Ruoth kobiro.

2. Ni mond' une ka teche liel kobiro, kobiro; 
Ni mond' une ka teche liel kobiro, kobiro. 
Nobi mapiyo! Nobi mapiyo! 
Ikri mar romo ni Ruoth kobiro.

3. Duto wadhi warom ni Ruoth kobiro, kobiro; 
Duto wadhi warom ni Ruoth kobiro, kobiro. 
Nobi adieri! Nobi adieri! 
Wadhi warom ni Ruodhwa kobiro

4. Wanawerne ""Alleluya"" kobiro, kobiro; 
Wanawerne ''Alleluya"" kobiro, kobiro. 
Obiro biro! Obiro biro! 
Wanawer wende pak ka Ruoth biro.
.
Note:Song not in SDA Hymnal:

ARE YOU READY FOR THE BRIDEGROOM

1. Are you ready for the Bridegroom
When He comes, when He comes?
Are you ready for the Bridegroom
When He comes, when He comes?
Behold! He cometh! Behold! He cometh!
Be robed and ready, for the Bridegroom comes.

Behold the Bridegroom, for He comes, for He comes!
Behold the Bridegroom, for He comes, for He comes!
Behold! He cometh! behold! He cometh!
Be robed and ready, for the Bridegroom comes.

2. Have your lamps trimmed and burning
When He comes, when He comes;
Have your lamps trimmed and burning
When He comes, when He comes;
He quickly cometh! He quickly cometh!
O soul, be ready when the Bridegroom comes.

3. We will all go out and meet Him
When He comes, when He comes;
We will all go out to meet Him
When he comes, when He comes;
He surely cometh! He surely cometh!
We'll go to meet Him when the Bridegroom comes.

4. We will chant alleluias
When He comes, when He comes;
We will chant alleluias
When He comes, when He comes;
Lo! now He cometh! lo! now He cometh!
Sing alleluia! for the Bridegroom comes.

- R.E. Hudson",,status,,https://www.facebook.com/1493132174233853/posts/1726133820933686/,2016-03-11 05:31:01,59,1,19,58,1,0,0,0,0
1493132174233853_1726132790933789,"NO. 226 YESU KOTAYA PILE                                                           (Safe in the arms of Jesus) Doh is F

1. Yesu kotaya pile, Oritowa mang'uon; 
An to kabedo bute, Onge gi manyalo luor. 
Winji, machalo dwonde Malaika mawero, 
Weche mabiro ira, Weche mamiya mor.

Yesu kotaya pile, Oritoa mang'won; 
An to kabedo bute, Onge gi manyalo luor.

2. Yesu kotaya pile, Ok anaparora; 
Piny ok onyalo teroa, Kata richo kethoa; 
Kata aparo ndalo Ok analuor gimoro; 
Kata ane masira, Chieng' anamor kucha.

3. An anadhi ka Yesu, En ma notho kuoma; 
Pile ageno Yesu, Lwandana mogeng'ona; 
Piny pod otimo mudho Ka pod awuotho kae; 
Piny to norum mapiyo, Eka nadhi kucha. 
.
.
Note: Not in the SDA Hymnal. Was translated from the Christ in Song and the old Church Hymnal No.615 
.
.
SAFE IN THE ARMS

1. Safe in the arms of Jesus, Safe on His gentle breast, 
There by His love o'ershaded, Sweetly my soul doth rest. 
Hark! 'tis a song of heaven Borne in the sweetest voice, 
Echoed by saints in spirit, Making my heart rejoice.
Safe in the arms of Jesus, Safe on His gentle breast, 
There by His love o'ershaded,Sweetly my soul doth rest.

2. Safe in the arms of Jesus, Safe from corroding care, 
Safe from the world's temptations, Sin cannot harm me there. 
Free from the blight of sorrow, Free from my doubts and fears; 
Only a few more trials, Only a few more tears.

3. Jesus, my heart's dear Refuge, Jesus has died for me; 
Firm on the Rock of Ages Ever my trust shall be. 
Here let me wait with patience, Wait till the night is o'er, 
Wait till I see the morning Break on the golden shore.

Twitter: @wendenyasaye",,status,,https://www.facebook.com/1493132174233853/posts/1726132790933789/,2016-03-10 14:15:53,115,15,41,115,0,0,0,0,0
1493132174233853_1725778447635890,"NO. 25 IN E NGIMANA MOCHWERE                                                 (Close to thee, close to thee) Doh is G

1. In e ngimana mochwere moloyo duto me piny, 
E wuodha duto me piny ka, Jawar yie awuoth kodi
Kodi Ruoth, kodi Ruoth, kodi Ruoth, kodi Ruoth, 
E wuodha duto me piny ka, Jawar yie awuoth kodi

2. Ok alem ne mor mar pinyni, ok alem mond' ayud dwong', 
Na ti gi mor kat' e chandruok, Yie mondo awuoth kodi.
Kodi Ruoth, Kodi Ruoth, kodi Ruoth, kodi Ruoth, 
Nati gi mor kat' e chandruok, Yie mondo awuoth kodi.

3. Telna e pinyni mar mudho ting'a mondo alo piny 
Eka mondo adonj kodi e ngima ma ok norum.
Kodi Ruoth, kodi Ruoth, kodi Ruoth, Kodi Ruoth, 
E ka mondo adonj kodi, e ngima ma ok norum
.
.
Nb. Not in NZK nor SDA Hymnal .

CLOSE TO THEE (THOU MY EVERLASTING PORTION)

1. Thou my everlasting portion,
More than friend or life to me,
All along my pilgrim journey,
Savior, let me walk with Thee.
Close to Thee, close to Thee,
Close to Thee, close to Thee;
All along my pilgrim journey,
Savior, let me walk with Thee.

2. Not for ease or worldly pleasure,
Nor for fame my prayer shall be;
Gladly will I toil and suffer,
Only let me walk with Thee.
Close to Thee, close to Thee,
Close to Thee, close to Thee,
Gladly will I toil and suffer,
Only let me walk with Thee.

3. Lead me through the vale of shadows,
Bear me o'er life's fitful sea;
Then the gate of life eternal
May I enter, Lord, with Thee.
Close to Thee, close to Thee,
Close to Thee, close to Thee,
Then the gate of life eternal
May I enter, Lord, with Thee.

- Frances J. Crosby

Twitter: @wendenyasaye",,status,,https://www.facebook.com/1493132174233853/posts/1725778447635890/,2016-03-09 14:44:31,85,10,26,85,0,0,0,0,0
1493132174233853_1725150467698688,"NO. 223 ONEGO ABED GI YESU                                                             (I must have the Saviour with me) Doh is C

1. Onego abed gi Yesu, Ok anyal wuotho kenda. 
Ka Yesu obedo buta Anyalo yudo teko

Eka chunya ok noluor (ok noluor); 
Anadhi ka modwaro, (modwaro); 
Anadhi mapiyo piyo, Kotelona e wang'yo.

2. Onego abed gi Yesu, Kuom Yie mara e chunya; 
Wechene ohoyo chunya, Ka gimiya tekone.

3. Onego abed gi Yesu, E ngimana duto te; 
Kata an e temruok moro, kata e parruok moro.

4. Onego abed gi Yesu E yorena duto te; 
Eka an anyalo chopo E dala mosingonwa
.
.
NO. 154 NYIMBO ZA KRISTO Yanipasa kuwa naye

1. Yanipasa kuwa naye mwokozi Bwana wangu,
Akiwa karibu nami, Napata nguvu kweli.

Moyo haugopi, wala kutikisika.
Nitakwenda apendapo, Kwa kuwa anilinda

2. Yanipasa kuwa naye, kwani nategemea;
Anaweza kufariji, kwa maneno matamu.

3. Yanipasa kuwa naye maisha yangu yote;
Yakiwapo majaribu ma mashaka yo yote.

4. Yanipasa kuwa naye, katika njia zangu;
Macho yake yaongoza hatua zangu zote
.
Nb. Not in SDA Hymnal:
.
.
I MUST HAVE THE SAVIOUR WITH ME

1. I must have the Savior with me,
For I dare not go alone,
I must feel His presence near me,
And His arm around me thrown.

Then my soul shall fear no ill, fear no ill,
Let Him lead me where He will, where He will,
I will go without a murmur,
And His footsteps follow still.

2. I must have the Savior with me,
For my faith, at best, is weak;
He can whisper words of comfort,
That no other voice can speak.

3. I must have the Savior with me,
In the onward march of life,
Thro' the tempest and the sunshine,
Thro' the battle and the strife.

4. I must have the Savior with me,
And His eye the way must guide,
Till I reach the vale of Jordan,
Till I cross the rolling tide.

- Fanny J. Crosby",,status,,https://www.facebook.com/1493132174233853/posts/1725150467698688/,2016-03-07 14:54:46,85,8,39,84,1,0,0,0,0
1493132174233853_1724596754420726,"NO. 180 UN MUHERO RUODH POLO                                      (Sweet the time) Key E Major

1. Un muhero Ruodh polo, Weruru kuwuotho ka;
Wendewa omedo duong' Ni Yesu ma Jawarwa.

2. Wan wadwaro piny maber, Kaka kwerewa machon; 
Yesu e motelonwa, Obedo Jakwath mang'won.

3. Kik waluor masiche wuoth, Thurwa koro chiegini; 
Wanane Jatelowa, Ok nowewa nyaka chieng'.

4. Wuothuru, Jowetewa; Kik wariwre e wang'yo; 
Yueyo to oritowa, Wanacham mwandu kuno. 
.
.
Note: Song was in the old Church Hymnal, no.516, but was not adopted into the current SDA Hymnal.

SWEET THE TIME, EXCEEDING SWEET

1. Sweet the time, exceeding sweet,
When the saints together meet,
When the Saviour is the theme,
When they joy to sing of Him.

2. Sing we then eternal love,
Such as did the Father move:
He beheld the world undone,
Loved the world, and gave His Son.

3. Sing the Son's amazing love;
How He left the realms above,
Took our nature and our place,
Lived an died to save our race.

4. Sing we, too, the Spirit's love;
With our stubborn hearts He strove,
Filled our minds with grief and fear,
Brought the precious Saviour near.

5. Sweet the place, exceeding sweet,
Where the saints in glory meet:
Where the Saviour's still the theme,
Where they see and sing of Him.
- George Burder",,status,,https://www.facebook.com/1493132174233853/posts/1724596754420726/,2016-03-06 19:02:00,42,1,12,42,0,0,0,0,0
1493132174233853_1724572721089796,"NO. 26 JI DUTO TE MONDO GIWER                                               (Oh For A Thousand Tongues To Sing) Doh is G

1. Ji duto te mondo giwer
Ka gipako Jawar, ka gipako Jawar
Gipak duong' mar Ruoth Nyasachwa
Kod ng'uonone maduong---

2. Ruodha maduong' gi Nyasacha
Konya mondo ahul, konya mondo ahul
Duong' mar nying Ruoth gi Jawarna
E kuonde duto te----

3. Yesu e nying makelo mor
Ogolo kuyowa, ogolo kuyowa
En wer mamit ni jomaricho
En ngimana kod kuwe----

4. Oketho teko mar richo
Ogonyo jomotwe, ogonyo jomotwe
Rembe nyalo luoko richo
Rembeno nochwerna.
.
.
NO. 250 SDA HYMNAL O For A Thousand Tongues To Sing

1. O for a thousand tongues to sing
my great Redeemer's praise,
the glories of my God and King,
the triumphs of his grace!

2. My gracious Master and my God,
assist me to proclaim,
to spread through all the earth abroad
the honors of thy name.

3. Jesus! the name that charms our fears,
that bids our sorrows cease;
'tis music in the sinner's ears,
'tis life, and health, and peace.

4. He breaks the power of canceled sin,
he sets the prisoner free;
his blood can make the foulest clean;
his blood availed for me.

5. He speaks, and listening to his voice,
new life the dead receive;
the mournful, broken hearts rejoice,
the humble poor believe.

6. Hear him, ye deaf; his praise, ye dumb,
your loosened tongues employ;
ye blind, behold your savior come,
and leap, ye lame, for joy.",,status,,https://www.facebook.com/1493132174233853/posts/1724572721089796/,2016-03-05 23:29:28,48,2,17,48,0,0,0,0,0
